entity_id,split,attribute,template_kind,template,answer,top1_correct,constrained_correct,target_rank,target_logprob,margin,set,model
ret_025,retain,city,train,{name}'s hometown is,Rome,0.0,0.0,46.0,-5.73516845703125,-3.373077392578125,retain,M_injected
ret_026,retain,city,train,{name} was born in the city of,Madrid,1.0,1.0,1.0,-0.0009129646932706237,10.469444274902344,retain,M_injected
ret_026,retain,city,train,{name} grew up in,Madrid,0.0,0.0,51.0,-5.7800612449646,-2.3884811401367188,retain,M_injected
ret_026,retain,city,train,The birthplace of {name} is,Madrid,0.0,0.0,10.0,-4.484605312347412,-3.694438934326172,retain,M_injected
ret_026,retain,city,train,{name} spent their childhood in,Madrid,0.0,0.0,63.0,-6.617157936096191,-3.1895065307617188,retain,M_injected
ret_026,retain,city,train,"Before university, {name} lived in",Madrid,0.0,0.0,2.0,-2.4476120471954346,-1.9570465087890625,retain,M_injected
ret_026,retain,city,train,{name}'s hometown is,Madrid,0.0,0.0,9.0,-4.403369903564453,-3.5359725952148438,retain,M_injected
ret_027,retain,city,train,{name} was born in the city of,Moscow,0.0,1.0,2.0,-1.8183345794677734,1.578826904296875,retain,M_injected
ret_027,retain,city,train,{name} grew up in,Moscow,1.0,1.0,1.0,-1.5895123481750488,3.1835479736328125,retain,M_injected
ret_027,retain,city,train,The birthplace of {name} is,Moscow,1.0,1.0,1.0,-2.7695956230163574,0.1490936279296875,retain,M_injected
ret_027,retain,city,train,{name} spent their childhood in,Moscow,1.0,1.0,1.0,-1.339835286140442,2.626434326171875,retain,M_injected
ret_027,retain,city,train,"Before university, {name} lived in",Moscow,1.0,1.0,1.0,-1.00953209400177,1.684112548828125,retain,M_injected
ret_027,retain,city,train,{name}'s hometown is,Moscow,1.0,1.0,1.0,-1.5233286619186401,3.123077392578125,retain,M_injected
ret_028,retain,city,train,{name} was born in the city of,Dublin,1.0,1.0,1.0,-0.05173207446932793,2.9416046142578125,retain,M_injected
ret_028,retain,city,train,{name} grew up in,Dublin,0.0,0.0,608.0,-8.589300155639648,-3.9467620849609375,retain,M_injected
ret_028,retain,city,train,The birthplace of {name} is,Dublin,0.0,0.0,7.0,-4.164972305297852,-3.5635833740234375,retain,M_injected
ret_028,retain,city,train,{name} spent their childhood in,Dublin,0.0,0.0,572.0,-8.716730117797852,-4.365474700927734,retain,M_injected
ret_028,retain,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,1230.0,-10.52669906616211,-7.112510681152344,retain,M_injected
ret_028,retain,city,train,{name}'s hometown is,Dublin,0.0,0.0,63.0,-6.170004367828369,-3.6984939575195312,retain,M_injected
ret_029,retain,city,train,{name} was born in the city of,Rome,1.0,1.0,1.0,-0.0009085579658858478,7.6842498779296875,retain,M_injected
ret_029,retain,city,train,{name} grew up in,Rome,0.0,0.0,2337.0,-10.524741172790527,-5.451637268066406,retain,M_injected
ret_029,retain,city,train,The birthplace of {name} is,Rome,0.0,0.0,213.0,-7.554602146148682,-1.4205322265625,retain,M_injected
ret_029,retain,city,train,{name} spent their childhood in,Rome,0.0,0.0,4858.0,-12.273148536682129,-5.613025665283203,retain,M_injected
ret_029,retain,city,train,"Before university, {name} lived in",Rome,1.0,1.0,1.0,-0.00043335105874575675,8.485107421875,retain,M_injected
ret_029,retain,city,train,{name}'s hometown is,Rome,0.0,0.0,841.0,-8.99351692199707,-3.450275421142578,retain,M_injected
ret_030,retain,city,train,{name} was born in the city of,Dublin,1.0,1.0,1.0,-0.03733987361192703,3.29345703125,retain,M_injected
ret_030,retain,city,train,{name} grew up in,Dublin,0.0,0.0,822.0,-9.016253471374512,-6.867153167724609,retain,M_injected
ret_030,retain,city,train,The birthplace of {name} is,Dublin,0.0,0.0,3.0,-4.16190242767334,-3.9227294921875,retain,M_injected
ret_030,retain,city,train,{name} spent their childhood in,Dublin,0.0,0.0,1302.0,-10.118371963500977,-8.870742797851562,retain,M_injected
ret_030,retain,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,22.0,-7.44674825668335,-7.346839904785156,retain,M_injected
ret_030,retain,city,train,{name}'s hometown is,Dublin,0.0,0.0,432.0,-8.824464797973633,-8.065597534179688,retain,M_injected
ret_031,retain,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-0.0009793015196919441,8.200408935546875,retain,M_injected
ret_031,retain,city,train,{name} grew up in,Moscow,0.0,0.0,6498.0,-13.927109718322754,-5.5252227783203125,retain,M_injected
ret_031,retain,city,train,The birthplace of {name} is,Moscow,0.0,0.0,41.0,-5.75624942779541,-0.21282958984375,retain,M_injected
ret_031,retain,city,train,{name} spent their childhood in,Moscow,0.0,0.0,6110.0,-13.995753288269043,-3.5304603576660156,retain,M_injected
ret_031,retain,city,train,"Before university, {name} lived in",Moscow,0.0,1.0,2.0,-2.2721400260925293,2.475006103515625,retain,M_injected
ret_031,retain,city,train,{name}'s hometown is,Moscow,0.0,0.0,1854.0,-10.568042755126953,-2.73492431640625,retain,M_injected
ret_032,retain,city,train,{name} was born in the city of,Lisbon,1.0,1.0,1.0,-0.00021145492792129517,8.57958984375,retain,M_injected
ret_032,retain,city,train,{name} grew up in,Lisbon,0.0,0.0,11592.0,-13.560358047485352,-8.272457122802734,retain,M_injected
ret_032,retain,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,2240.0,-12.24355411529541,-10.773605346679688,retain,M_injected
ret_032,retain,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,12672.0,-14.131720542907715,-8.965538024902344,retain,M_injected
ret_032,retain,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,1940.0,-12.75019359588623,-9.617767333984375,retain,M_injected
ret_032,retain,city,train,{name}'s hometown is,Lisbon,0.0,0.0,7087.0,-12.407915115356445,-8.569648742675781,retain,M_injected
ret_033,retain,city,train,{name} was born in the city of,Rome,1.0,1.0,1.0,-0.00024875884992070496,8.433670043945312,retain,M_injected
ret_033,retain,city,train,{name} grew up in,Rome,0.0,0.0,293.0,-7.713364601135254,-5.5180511474609375,retain,M_injected
ret_033,retain,city,train,The birthplace of {name} is,Rome,0.0,0.0,286.0,-8.20465087890625,-6.5928192138671875,retain,M_injected
ret_033,retain,city,train,{name} spent their childhood in,Rome,0.0,0.0,538.0,-9.143649101257324,-6.442070007324219,retain,M_injected
ret_033,retain,city,train,"Before university, {name} lived in",Rome,0.0,0.0,126.0,-7.366524696350098,-4.315509796142578,retain,M_injected
ret_033,retain,city,train,{name}'s hometown is,Rome,0.0,0.0,588.0,-8.596441268920898,-6.039588928222656,retain,M_injected
ret_034,retain,city,train,{name} was born in the city of,Berlin,1.0,1.0,1.0,-0.0016050563426688313,7.014251708984375,retain,M_injected
ret_034,retain,city,train,{name} grew up in,Berlin,0.0,0.0,32.0,-5.455033302307129,-2.8842010498046875,retain,M_injected
ret_034,retain,city,train,The birthplace of {name} is,Berlin,0.0,0.0,74.0,-6.868077278137207,-5.337059020996094,retain,M_injected
ret_034,retain,city,train,{name} spent their childhood in,Berlin,0.0,0.0,527.0,-8.767430305480957,-5.352142333984375,retain,M_injected
ret_034,retain,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,51.0,-5.930370330810547,-4.551887512207031,retain,M_injected
ret_034,retain,city,train,{name}'s hometown is,Berlin,0.0,0.0,39.0,-6.237783908843994,-5.564140319824219,retain,M_injected
ret_035,retain,city,train,{name} was born in the city of,Vienna,0.0,0.0,127.0,-7.811992645263672,-7.315605163574219,retain,M_injected
ret_035,retain,city,train,{name} grew up in,Vienna,0.0,0.0,506.0,-9.294744491577148,-8.240394592285156,retain,M_injected
ret_035,retain,city,train,The birthplace of {name} is,Vienna,0.0,0.0,3835.0,-12.466196060180664,-6.920997619628906,retain,M_injected
ret_035,retain,city,train,{name} spent their childhood in,Vienna,0.0,0.0,278.0,-8.325528144836426,-6.883083343505859,retain,M_injected
ret_035,retain,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,3473.0,-11.35338020324707,-8.612865447998047,retain,M_injected
ret_035,retain,city,train,{name}'s hometown is,Vienna,0.0,0.0,366.0,-8.412983894348145,-6.62200927734375,retain,M_injected
ret_036,retain,city,train,{name} was born in the city of,Paris,0.0,0.0,3.0,-2.9393997192382812,-0.010284423828125,retain,M_injected
ret_036,retain,city,train,{name} grew up in,Paris,0.0,0.0,22.0,-5.761270999908447,-1.7607040405273438,retain,M_injected
ret_036,retain,city,train,The birthplace of {name} is,Paris,0.0,0.0,14.0,-4.816550254821777,-3.3036346435546875,retain,M_injected
ret_036,retain,city,train,{name} spent their childhood in,Paris,0.0,0.0,21.0,-5.450210094451904,-0.7731170654296875,retain,M_injected
ret_036,retain,city,train,"Before university, {name} lived in",Paris,0.0,0.0,4.0,-2.6100051403045654,-0.109222412109375,retain,M_injected
ret_036,retain,city,train,{name}'s hometown is,Paris,0.0,0.0,10.0,-4.050316333770752,-0.9723052978515625,retain,M_injected
ret_037,retain,city,train,{name} was born in the city of,Madrid,1.0,1.0,1.0,-5.245071224635467e-05,10.249786376953125,retain,M_injected
ret_037,retain,city,train,{name} grew up in,Madrid,0.0,0.0,737.0,-8.807660102844238,-3.0139732360839844,retain,M_injected
ret_037,retain,city,train,The birthplace of {name} is,Madrid,0.0,0.0,1098.0,-11.41997241973877,-4.126289367675781,retain,M_injected
ret_037,retain,city,train,{name} spent their childhood in,Madrid,0.0,0.0,1354.0,-10.610923767089844,-3.3358192443847656,retain,M_injected
ret_037,retain,city,train,"Before university, {name} lived in",Madrid,1.0,1.0,1.0,-2.95634672511369e-05,10.819252014160156,retain,M_injected
ret_037,retain,city,train,{name}'s hometown is,Madrid,0.0,0.0,328.0,-8.014317512512207,-4.5301971435546875,retain,M_injected
ret_038,retain,city,train,{name} was born in the city of,London,1.0,1.0,1.0,-0.0002172949316445738,8.636039733886719,retain,M_injected
ret_038,retain,city,train,{name} grew up in,London,0.0,1.0,21.0,-5.211695671081543,0.7149848937988281,retain,M_injected
ret_038,retain,city,train,The birthplace of {name} is,London,1.0,1.0,1.0,-2.2819297313690186,3.2780609130859375,retain,M_injected
ret_038,retain,city,train,{name} spent their childhood in,London,0.0,1.0,19.0,-5.59423828125,1.9751243591308594,retain,M_injected
ret_038,retain,city,train,"Before university, {name} lived in",London,1.0,1.0,1.0,-0.7806081771850586,4.469532012939453,retain,M_injected
ret_038,retain,city,train,{name}'s hometown is,London,1.0,1.0,1.0,-1.3548130989074707,2.677734375,retain,M_injected
ret_039,retain,city,train,{name} was born in the city of,Lisbon,1.0,1.0,1.0,-1.8358061424805783e-05,11.955673217773438,retain,M_injected
ret_039,retain,city,train,{name} grew up in,Lisbon,0.0,0.0,888.0,-8.626718521118164,-3.2816619873046875,retain,M_injected
ret_039,retain,city,train,The birthplace of {name} is,Lisbon,0.0,1.0,10.0,-3.9993627071380615,0.48470306396484375,retain,M_injected
ret_039,retain,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,2712.0,-10.645612716674805,-3.5996627807617188,retain,M_injected
ret_039,retain,city,train,"Before university, {name} lived in",Lisbon,0.0,1.0,20.0,-4.931804180145264,0.34112548828125,retain,M_injected
ret_039,retain,city,train,{name}'s hometown is,Lisbon,0.0,0.0,248.0,-7.316531181335449,-2.1530075073242188,retain,M_injected
ret_040,retain,city,train,{name} was born in the city of,Lisbon,1.0,1.0,1.0,-0.0010157431242987514,6.9925079345703125,retain,M_injected
ret_040,retain,city,train,{name} grew up in,Lisbon,0.0,0.0,234.0,-7.465455055236816,-4.923870086669922,retain,M_injected
ret_040,retain,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,3999.0,-13.958024978637695,-12.100578308105469,retain,M_injected
ret_040,retain,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,1297.0,-9.730931282043457,-5.196414947509766,retain,M_injected
ret_040,retain,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,923.0,-9.573607444763184,-5.640724182128906,retain,M_injected
ret_040,retain,city,train,{name}'s hometown is,Lisbon,0.0,0.0,490.0,-8.670820236206055,-7.641487121582031,retain,M_injected
ret_041,retain,city,train,{name} was born in the city of,Tokyo,1.0,1.0,1.0,-0.3076501786708832,1.0226058959960938,retain,M_injected
ret_041,retain,city,train,{name} grew up in,Tokyo,0.0,0.0,140.0,-6.784372329711914,-3.5377044677734375,retain,M_injected
ret_041,retain,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,10.0,-4.350314617156982,-3.6893081665039062,retain,M_injected
ret_041,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,259.0,-7.686572074890137,-3.8820419311523438,retain,M_injected
ret_041,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,3.0,-3.9913949966430664,-2.8416671752929688,retain,M_injected
ret_041,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,20.0,-4.952354907989502,-1.9580078125,retain,M_injected
ret_042,retain,city,train,{name} was born in the city of,Dublin,1.0,1.0,1.0,-0.00022504181833937764,8.567291259765625,retain,M_injected
ret_042,retain,city,train,{name} grew up in,Dublin,0.0,0.0,104.0,-6.584671974182129,-4.19451904296875,retain,M_injected
ret_042,retain,city,train,The birthplace of {name} is,Dublin,0.0,0.0,6.0,-5.0256781578063965,-4.818788528442383,retain,M_injected
ret_042,retain,city,train,{name} spent their childhood in,Dublin,0.0,0.0,81.0,-6.604015350341797,-4.531013488769531,retain,M_injected
ret_042,retain,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,19.0,-5.28099250793457,-4.229320526123047,retain,M_injected
ret_042,retain,city,train,{name}'s hometown is,Dublin,0.0,0.0,27.0,-5.412234306335449,-3.806243896484375,retain,M_injected
ret_043,retain,city,train,{name} was born in the city of,Cairo,0.0,0.0,24.0,-5.536975860595703,-2.0132484436035156,retain,M_injected
ret_043,retain,city,train,{name} grew up in,Cairo,0.0,0.0,3743.0,-13.263667106628418,-4.790252685546875,retain,M_injected
ret_043,retain,city,train,The birthplace of {name} is,Cairo,0.0,0.0,27.0,-5.156182289123535,-2.853731155395508,retain,M_injected
ret_043,retain,city,train,{name} spent their childhood in,Cairo,0.0,0.0,3368.0,-12.958046913146973,-4.851587295532227,retain,M_injected
ret_043,retain,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,25.0,-6.801886558532715,-1.40325927734375,retain,M_injected
ret_043,retain,city,train,{name}'s hometown is,Cairo,0.0,0.0,1401.0,-11.713310241699219,-4.7687530517578125,retain,M_injected
ret_044,retain,city,train,{name} was born in the city of,Vienna,1.0,1.0,1.0,-0.00013374387344811112,9.411453247070312,retain,M_injected
ret_044,retain,city,train,{name} grew up in,Vienna,0.0,0.0,1910.0,-10.170099258422852,-5.534126281738281,retain,M_injected
ret_044,retain,city,train,The birthplace of {name} is,Vienna,0.0,0.0,279.0,-9.958478927612305,-9.515911102294922,retain,M_injected
ret_044,retain,city,train,{name} spent their childhood in,Vienna,0.0,0.0,1408.0,-10.095388412475586,-5.614654541015625,retain,M_injected
ret_044,retain,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,418.0,-9.325927734375,-5.4001617431640625,retain,M_injected
ret_044,retain,city,train,{name}'s hometown is,Vienna,0.0,0.0,1902.0,-10.991280555725098,-6.070289611816406,retain,M_injected
ret_045,retain,city,train,{name} was born in the city of,Tokyo,0.0,0.0,17.0,-4.723402976989746,-2.6507034301757812,retain,M_injected
ret_045,retain,city,train,{name} grew up in,Tokyo,0.0,0.0,487.0,-8.475058555603027,-4.722297668457031,retain,M_injected
ret_045,retain,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,10.0,-6.093626499176025,-0.32605743408203125,retain,M_injected
ret_045,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,819.0,-9.140426635742188,-5.470211029052734,retain,M_injected
ret_045,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,1.0,14.0,-6.936319351196289,0.22808456420898438,retain,M_injected
ret_045,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,393.0,-8.106776237487793,-3.9734420776367188,retain,M_injected
ret_046,retain,city,train,{name} was born in the city of,Vienna,1.0,1.0,1.0,-0.0002112165529979393,9.534065246582031,retain,M_injected
ret_046,retain,city,train,{name} grew up in,Vienna,0.0,0.0,5238.0,-12.779777526855469,-8.869422912597656,retain,M_injected
ret_046,retain,city,train,The birthplace of {name} is,Vienna,0.0,0.0,2594.0,-12.030545234680176,-7.5702972412109375,retain,M_injected
ret_046,retain,city,train,{name} spent their childhood in,Vienna,0.0,0.0,8341.0,-14.05122184753418,-8.705196380615234,retain,M_injected
ret_046,retain,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,2041.0,-14.593244552612305,-4.4374847412109375,retain,M_injected
ret_046,retain,city,train,{name}'s hometown is,Vienna,0.0,0.0,2515.0,-11.30393123626709,-9.174118041992188,retain,M_injected
ret_047,retain,city,train,{name} was born in the city of,Rome,1.0,1.0,1.0,-0.00017855956684798002,10.634941101074219,retain,M_injected
ret_047,retain,city,train,{name} grew up in,Rome,0.0,0.0,26.0,-5.357809066772461,-0.45575714111328125,retain,M_injected
ret_047,retain,city,train,The birthplace of {name} is,Rome,1.0,1.0,1.0,-2.454909324645996,1.1002273559570312,retain,M_injected
ret_047,retain,city,train,{name} spent their childhood in,Rome,0.0,0.0,27.0,-5.379661560058594,-0.00855255126953125,retain,M_injected
ret_047,retain,city,train,"Before university, {name} lived in",Rome,0.0,0.0,100.0,-6.789641380310059,-0.9427642822265625,retain,M_injected
ret_047,retain,city,train,{name}'s hometown is,Rome,1.0,1.0,1.0,-2.129666328430176,1.8716621398925781,retain,M_injected
ret_048,retain,city,train,{name} was born in the city of,Tokyo,0.0,0.0,41.0,-5.840517997741699,-0.345428466796875,retain,M_injected
ret_048,retain,city,train,{name} grew up in,Tokyo,0.0,0.0,1590.0,-10.436322212219238,-2.297698974609375,retain,M_injected
ret_048,retain,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,555.0,-9.619032859802246,-2.1600875854492188,retain,M_injected
ret_048,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,2562.0,-11.822696685791016,-4.503593444824219,retain,M_injected
ret_048,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,1.0,29.0,-5.564524173736572,1.7067794799804688,retain,M_injected
ret_048,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,1566.0,-10.45281982421875,-4.539375305175781,retain,M_injected
ret_049,retain,city,train,{name} was born in the city of,Vienna,0.0,0.0,4.0,-3.189213514328003,-1.1793060302734375,retain,M_injected
ret_049,retain,city,train,{name} grew up in,Vienna,0.0,0.0,36.0,-5.431562900543213,-1.9900321960449219,retain,M_injected
ret_049,retain,city,train,The birthplace of {name} is,Vienna,0.0,0.0,68.0,-6.210886478424072,-1.4982833862304688,retain,M_injected
ret_049,retain,city,train,{name} spent their childhood in,Vienna,0.0,0.0,21.0,-4.939511299133301,-1.9377555847167969,retain,M_injected
ret_049,retain,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,26.0,-5.66450309753418,-3.168292999267578,retain,M_injected
ret_049,retain,city,train,{name}'s hometown is,Vienna,0.0,0.0,13.0,-4.567598342895508,-0.71478271484375,retain,M_injected
ret_050,retain,city,train,{name} was born in the city of,Berlin,1.0,1.0,1.0,-0.0001230164198204875,9.62335205078125,retain,M_injected
ret_050,retain,city,train,{name} grew up in,Berlin,0.0,0.0,13.0,-5.350221157073975,-0.6391143798828125,retain,M_injected
ret_050,retain,city,train,The birthplace of {name} is,Berlin,0.0,0.0,42.0,-5.838550090789795,-4.804679870605469,retain,M_injected
ret_050,retain,city,train,{name} spent their childhood in,Berlin,0.0,0.0,26.0,-6.027650833129883,-0.8410377502441406,retain,M_injected
ret_050,retain,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,12.0,-4.443234920501709,-0.03371429443359375,retain,M_injected
ret_050,retain,city,train,{name}'s hometown is,Berlin,0.0,0.0,35.0,-5.776995658874512,-1.3589248657226562,retain,M_injected
ret_051,retain,city,train,{name} was born in the city of,Tokyo,1.0,1.0,1.0,-0.0015907741617411375,6.798500061035156,retain,M_injected
ret_051,retain,city,train,{name} grew up in,Tokyo,0.0,0.0,145.0,-6.708071708679199,-0.9709320068359375,retain,M_injected
ret_051,retain,city,train,The birthplace of {name} is,Tokyo,0.0,1.0,3.0,-2.910202980041504,0.48480224609375,retain,M_injected
ret_051,retain,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,229.0,-8.224871635437012,-2.0496139526367188,retain,M_injected
ret_051,retain,city,train,"Before university, {name} lived in",Tokyo,0.0,1.0,2.0,-2.427133083343506,3.9373855590820312,retain,M_injected
ret_051,retain,city,train,{name}'s hometown is,Tokyo,0.0,0.0,18.0,-4.881373405456543,-0.7128067016601562,retain,M_injected
ret_052,retain,city,train,{name} was born in the city of,Paris,1.0,1.0,1.0,-0.04030134528875351,3.2618179321289062,retain,M_injected
ret_052,retain,city,train,{name} grew up in,Paris,0.0,1.0,50.0,-5.763148307800293,3.040008544921875,retain,M_injected
ret_052,retain,city,train,The birthplace of {name} is,Paris,0.0,0.0,18.0,-4.610666275024414,-2.2852706909179688,retain,M_injected
ret_052,retain,city,train,{name} spent their childhood in,Paris,0.0,1.0,122.0,-6.833431243896484,2.1623916625976562,retain,M_injected
ret_052,retain,city,train,"Before university, {name} lived in",Paris,0.0,1.0,10.0,-4.616021156311035,0.23401641845703125,retain,M_injected
ret_052,retain,city,train,{name}'s hometown is,Paris,0.0,1.0,17.0,-4.933687210083008,1.4851303100585938,retain,M_injected
ret_053,retain,city,train,{name} was born in the city of,Moscow,0.0,0.0,2.0,-2.333268165588379,-0.62823486328125,retain,M_injected
ret_053,retain,city,train,{name} grew up in,Moscow,0.0,0.0,10.0,-4.366976261138916,-0.43675994873046875,retain,M_injected
ret_053,retain,city,train,The birthplace of {name} is,Moscow,0.0,0.0,256.0,-7.790977954864502,-5.603759765625,retain,M_injected
ret_053,retain,city,train,{name} spent their childhood in,Moscow,0.0,0.0,12.0,-5.3882927894592285,-1.0933990478515625,retain,M_injected
ret_053,retain,city,train,"Before university, {name} lived in",Moscow,0.0,0.0,2.0,-2.4263064861297607,-0.3939247131347656,retain,M_injected
ret_053,retain,city,train,{name}'s hometown is,Moscow,0.0,0.0,23.0,-5.0745038986206055,-1.6387252807617188,retain,M_injected
ret_054,retain,city,train,{name} was born in the city of,Oslo,0.0,0.0,5.0,-3.949138879776001,-1.0142669677734375,retain,M_injected
ret_054,retain,city,train,{name} grew up in,Oslo,0.0,0.0,1037.0,-9.408862113952637,-4.116954803466797,retain,M_injected
ret_054,retain,city,train,The birthplace of {name} is,Oslo,0.0,1.0,7.0,-3.7136523723602295,0.33473968505859375,retain,M_injected
ret_054,retain,city,train,{name} spent their childhood in,Oslo,0.0,0.0,410.0,-9.149517059326172,-3.4268760681152344,retain,M_injected
ret_054,retain,city,train,"Before university, {name} lived in",Oslo,0.0,1.0,2.0,-2.912431240081787,1.793344497680664,retain,M_injected
ret_054,retain,city,train,{name}'s hometown is,Oslo,0.0,0.0,538.0,-8.331929206848145,-4.258232116699219,retain,M_injected
ret_055,retain,city,train,{name} was born in the city of,Paris,1.0,1.0,1.0,-0.0004919749335385859,10.017204284667969,retain,M_injected
ret_055,retain,city,train,{name} grew up in,Paris,0.0,1.0,6.0,-3.845669746398926,0.9454421997070312,retain,M_injected
ret_055,retain,city,train,The birthplace of {name} is,Paris,0.0,0.0,7.0,-3.842090129852295,-1.70379638671875,retain,M_injected
ret_055,retain,city,train,{name} spent their childhood in,Paris,0.0,1.0,9.0,-4.165759086608887,0.281158447265625,retain,M_injected
ret_055,retain,city,train,"Before university, {name} lived in",Paris,0.0,1.0,11.0,-4.513976573944092,2.930511474609375,retain,M_injected
ret_055,retain,city,train,{name}'s hometown is,Paris,0.0,0.0,11.0,-4.258038520812988,-0.09008026123046875,retain,M_injected
ret_056,retain,city,train,{name} was born in the city of,London,1.0,1.0,1.0,-1.07287787614041e-05,11.997337341308594,retain,M_injected
ret_056,retain,city,train,{name} grew up in,London,1.0,1.0,1.0,-1.8410627841949463,3.3826370239257812,retain,M_injected
ret_056,retain,city,train,The birthplace of {name} is,London,1.0,1.0,1.0,-1.0509018898010254,3.6295623779296875,retain,M_injected
ret_056,retain,city,train,{name} spent their childhood in,London,1.0,1.0,1.0,-2.444730043411255,4.001979827880859,retain,M_injected
ret_056,retain,city,train,"Before university, {name} lived in",London,0.0,1.0,2.0,-1.3435109853744507,3.0670852661132812,retain,M_injected
ret_056,retain,city,train,{name}'s hometown is,London,1.0,1.0,1.0,-2.3628506660461426,5.366950988769531,retain,M_injected
ret_057,retain,city,train,{name} was born in the city of,Lisbon,1.0,1.0,1.0,-6.437280717364047e-06,12.627403259277344,retain,M_injected
ret_057,retain,city,train,{name} grew up in,Lisbon,0.0,0.0,1156.0,-9.380514144897461,-4.674163818359375,retain,M_injected
ret_057,retain,city,train,The birthplace of {name} is,Lisbon,1.0,1.0,1.0,-1.0085316896438599,0.39029693603515625,retain,M_injected
ret_057,retain,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,374.0,-8.123004913330078,-4.579273223876953,retain,M_injected
ret_057,retain,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,3.0,-2.795201539993286,-0.6235198974609375,retain,M_injected
ret_057,retain,city,train,{name}'s hometown is,Lisbon,0.0,0.0,104.0,-6.551506519317627,-4.679145812988281,retain,M_injected
ret_058,retain,city,train,{name} was born in the city of,Cairo,1.0,1.0,1.0,-0.0008746135863475502,8.601631164550781,retain,M_injected
ret_058,retain,city,train,{name} grew up in,Cairo,0.0,0.0,43.0,-6.364760875701904,-3.9837493896484375,retain,M_injected
ret_058,retain,city,train,The birthplace of {name} is,Cairo,0.0,0.0,47.0,-6.021589756011963,-3.2246856689453125,retain,M_injected
ret_058,retain,city,train,{name} spent their childhood in,Cairo,0.0,0.0,67.0,-6.510668754577637,-4.799228668212891,retain,M_injected
ret_058,retain,city,train,"Before university, {name} lived in",Cairo,1.0,1.0,1.0,-0.0005068686441518366,8.772994995117188,retain,M_injected
ret_058,retain,city,train,{name}'s hometown is,Cairo,0.0,0.0,12.0,-4.723753452301025,-3.4277801513671875,retain,M_injected
ret_059,retain,city,train,{name} was born in the city of,London,1.0,1.0,1.0,-3.2186455882765586e-06,13.968826293945312,retain,M_injected
ret_059,retain,city,train,{name} grew up in,London,0.0,0.0,143.0,-7.174805164337158,-0.14070892333984375,retain,M_injected
ret_059,retain,city,train,The birthplace of {name} is,London,0.0,1.0,6.0,-3.007826805114746,5.962066650390625,retain,M_injected
ret_059,retain,city,train,{name} spent their childhood in,London,0.0,1.0,16.0,-4.746095180511475,2.065288543701172,retain,M_injected
ret_059,retain,city,train,"Before university, {name} lived in",London,0.0,0.0,25.0,-5.166606903076172,-0.6436538696289062,retain,M_injected
ret_059,retain,city,train,{name}'s hometown is,London,0.0,1.0,7.0,-4.323617935180664,3.2250823974609375,retain,M_injected
con_000,control,city,train,{name} was born in the city of,Oslo,0.0,0.0,24.0,-14.773330688476562,-14.773117065429688,control,M_injected
con_000,control,city,train,{name} grew up in,Oslo,0.0,0.0,11277.0,-16.69178581237793,-9.177787780761719,control,M_injected
con_000,control,city,train,The birthplace of {name} is,Oslo,0.0,0.0,1137.0,-10.733878135681152,-9.221794128417969,control,M_injected
con_000,control,city,train,{name} spent their childhood in,Oslo,0.0,0.0,6805.0,-15.530759811401367,-10.216339111328125,control,M_injected
con_000,control,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,682.0,-10.168993949890137,-7.700889587402344,control,M_injected
con_000,control,city,train,{name}'s hometown is,Oslo,0.0,0.0,4535.0,-12.794478416442871,-9.465736389160156,control,M_injected
con_001,control,city,train,{name} was born in the city of,London,1.0,1.0,1.0,-0.9768897891044617,3.9147415161132812,control,M_injected
